uniqueID,propId,statusId,cityId,location,street,floor,size,structure,municipality,polygons,ptId,price,coverPhoto,rentOrSale,caseId,caseType,underConstruction,filed,furnished,ceiling,furnishingArray,bldgOptsArray,heatingArray,parkingArray,yearOfConstruction,joineryArray,petsArray,otherArray,availableFrom,firstPublished,pricePerSize,showPdv,oldPrice,isSalonac,isNotLastFloor,isNoElevatorButLow,bedroomsArray,bathroomArray,renovationArray,minLeaseArray,newDevelopment,distanceCenterArray,isFeatured,isLux,newImagePipeline,isRecommended
43175-BR,43175,51,1,"44.79351, 20.48308",Južni bulevar,2_4,95,3.0,Vračar,"['Vračar', 'Južni bulevar', 'Lekino brdo', 'Širi centar']",1,800.0,cityexpert.rs_-_nekretnina_id_-_43175_-_0956_-_20240130.jpg,r,116851,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsIntercom'],"[4, 99]",[5],5,[2],"[1, 2, 3, 4, 5]",['adpTerrace'],2026-03-29T22:00:00Z,2026-05-20T11:27:24Z,8.421053,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
70319-BR,70319,51,1,"44.80164, 20.45751",Kneza Miloša,2_4,320,5+,Savski venac,"['Savski venac', 'Klinički centar']",1,2100.0,cityexpert.rs_-_nekretnina_id_-_70319_-_0332_-_20250218.jpg,r,100645,BR,False,0,2,1,"['furAircon', 'furShower', 'furStove', 'furTV', 'furTub']","['bldgOptsElevator', 'bldgOptsIntercom']","[4, 4, 99]",[5],6,[2],[],"['adpTerrace', 'tolBusiness']",2025-02-11T07:42:45Z,2026-05-20T11:17:26Z,6.5625,,,False,False,True,[],"['b1+', 'b2+', 'b3+', 'b4+']",[],[12],False,['5'],False,False,True,False
78530-BR,78530,51,1,"44.78186, 20.51126",Ustanička,5_10,65,3.0,Zvezdara,"['Zvezdara', 'Konjarnik', 'Zvezdara bez Mirijeva']",1,500.0,cityexpert.rs_-_nekretnina_id_-_78530-04365-20260520.avif,r,118608,BR,False,0,1,2,"['furAircon', 'furDishWasher', 'furFridge', 'furPullOutBed', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]","[3, 4]",2,[2],"[1, 2]",[],2026-05-18T22:00:00Z,2026-05-20T10:43:43Z,7.6923075,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5_10'],False,False,True,False
76296-BR,76296,51,1,"44.79431, 20.49101",Nikole Stefanovića,1,42,2.0,Vračar,"['Vračar', 'Vojislava Ilića', 'Širi centar']",1,700.0,cityexpert.rs_-_nekretnina_id_-_76296_-_0447_-_20260108.jpg,r,118634,BR,False,0,1,1,"['furAircon', 'furBed', 'furCornerSofa', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']","[4, 4]",[4],6,[1],[],[],2026-05-19T22:00:00Z,2026-05-20T10:00:55Z,16.666666,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],True,False,True,False
29183-BR,29183,51,1,"44.81303, 20.46507",Kosovska,5_10,64,2.5,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,900.0,cityexpert.rs_-_nekretnina_id_-_29183_-_5612_-_20171229.jpg,r,118242,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],6,[2],[],[],2026-05-08T22:00:00Z,2026-05-20T09:32:21Z,14.0625,,,False,True,True,['r2'],['b1+'],[1],[12],False,[],True,False,True,False
62092-BR,62092,51,1,"44.82004, 20.47453",Venizelosova,1,35,1.0,Stari grad,"['Stari grad', 'Dorćol', 'Centar', 'Novi Dorćol', 'Širi centar']",1,850.0,cityexpert.rs_-_nekretnina_id_-_62092_-_0341_-_20240702.jpg,r,118631,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance', 'furAlarm']","[1, 1, 4]",[1],5,[1],[],"['adpGym', 'adpSwimmingPool']",2026-05-31T22:00:00Z,2026-05-20T09:29:39Z,24.285715,,,False,True,True,['r1'],"['b1+', 'b2+']",[],[6],False,['5'],True,False,True,False
46503-BR,46503,51,1,"44.76216, 20.40694",Siniše Stankovića,1,60,2.0,Čukarica,"['Čukarica', 'Žarkovo']",1,500.0,cityexpert.rs_-_nekretnina_id_-_46503_-_0364_-_20211215.jpg,r,118630,BR,False,0,1,2,"['furBed', 'furFridge', 'furShower', 'furStove', 'furWasher']",['bldgOptsIntercom'],[1],[4],2,[2],[],[],2026-05-19T22:00:00Z,2026-05-20T09:23:24Z,8.333333,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5_10'],False,False,True,False
60669-BR,60669,51,1,"44.76717, 20.48155",Vojvode Stepe,5_10,66,2.0,Voždovac,"['Voždovac', 'Gornji Voždovac']",1,550.0,cityexpert.rs_-_nekretnina_id_-_60669_-_0061_-_20231121.jpg,r,118036,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[4],6,[3],[],[],2026-05-31T22:00:00Z,2026-05-20T09:15:24Z,8.333333,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],False,False,True,False
77768-BR,77768,51,1,"44.76293, 20.50215",Vojvode Vlahovića,2_4,83,4.0,Voždovac,"['Voždovac', 'Naselje Veljko Vlahović', 'Zvezdara 4']",1,600.0,cityexpert.rs_-_nekretnina_id_-_77768-02451-20260331.avif,r,116904,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furPullOutBed', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']",[99],[4],6,[2],"[2, 3, 4]",['adpTerrace'],2026-03-29T22:00:00Z,2026-05-20T08:32:50Z,7.2289157,,,False,False,True,['r3'],['b1+'],[],[6],False,['5_10'],False,False,True,False
46086-BR,46086,51,1,"44.84154, 20.3963",Mića Radakovića,1,66,2.5,Zemun,"['Zemun', 'Naselje Sava Kovačević']",1,750.0,cityexpert.rs_-_nekretnina_id_-_46086_-_0700_-_20211028.jpg,r,118623,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']",['bldgOptsIntercom'],[1],"[3, 4]",4,[2],[],['adpTerrace'],2026-06-30T22:00:00Z,2026-05-20T08:01:30Z,11.363636,,,False,True,True,['r2'],['b1+'],[],[6],False,['5_10'],False,False,True,False
31195-BR,31195,51,1,"44.81169, 20.4597",Pajsijeva,2_4,56,2.0,Stari grad,"['Stari grad', 'Terazije', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,900.0,cityexpert.rs_-_nekretnina_id_-_31195-03300-20260416.avif,r,117395,BR,False,0,1,1,"['furBed', 'furDishWasher', 'furInverter', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[4],[],4,[1],"[1, 3, 4, 5]",[],2026-04-19T22:00:00Z,2026-05-20T07:31:17Z,16.071428,,,False,True,True,['r1'],['b1+'],[],[12],False,[],True,False,True,False
14890-BR,14890,51,1,"44.81361, 20.51015",Diljska,5_10,38,1.0,Palilula,"['Palilula', 'Karaburma']",1,450.0,cityexpert.rs_-_nekretnina_id_-_14890_-_0936_-_20240809.jpg,r,118609,BR,False,0,2,2,"['furAircon', 'furBed', 'furStove', 'furTub']",['bldgOptsIntercom'],[4],"[3, 4]",6,[3],"[1, 2]",['adpTerrace'],2026-05-31T22:00:00Z,2026-05-20T06:44:56Z,11.842105,,,False,False,False,['r1'],['b1+'],[2],[6],False,['5'],False,False,True,False
56445-BR,56445,51,1,"44.80039, 20.37519",Jurija Gagarina,11+,30,0.5,Novi Beograd,"['Novi Beograd', 'Blok 61', 'Blokovi (61-64 i 72)']",1,400.0,cityexpert.rs_-_nekretnina_id_-_56445_-_0801_-_20230426.jpg,r,118612,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[4],2,[],"[1, 2]",['adpLoggia'],2026-05-31T22:00:00Z,2026-05-20T06:30:06Z,13.333333,,,False,False,True,[],['b1+'],[1],[6],False,['5_10'],False,False,True,False
16507-BR,16507,51,1,"44.78919, 20.50832",Paje Jovanovića,VPR,30,1.5,Zvezdara,"['Zvezdara', 'Učiteljsko naselje', 'Širi centar', 'Zvezdara bez Mirijeva']",1,370.0,cityexpert.rs_-_nekretnina_id_-_16507_-_0048_-_20160727.jpg,r,118610,BR,False,0,1,2,"['furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']",['bldgOptsIntercom'],[1],[4],6,[2],[],[],2026-05-20T05:19:36Z,2026-05-20T05:38:01Z,12.333333,,,False,True,True,['r1'],['b1+'],[],[3],False,['5_10'],False,False,True,False
16630-BR,16630,51,1,"44.80908, 20.46804",Bulevar kralja Aleksandra,5_10,151,5+,Vračar,"['Vračar', 'Centar', 'Širi centar', 'Palilula - uži deo', 'Krug dvojke']",1,2900.0,cityexpert.rs_-_nekretnina_id_-_16630_-_00533_-_20260206.jpg,r,113919,BR,False,0,2,1,"['furAircon', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance', 'furAlarm']","[1, 4]",[2],6,[1],"[1, 2, 3, 4, 5]","['adpTerrace', 'tolBusiness']",2026-02-04T23:00:00Z,2026-05-19T14:56:00Z,19.205297,,,False,True,True,['r3'],"['b1+', 'b2+']",[1],[24],False,['5'],True,False,True,True
63666-BR,63666,51,1,"44.79764, 20.47487",Cara Nikolaja II,PR,96,4.0,Vračar,"['Vračar', 'Čubura', 'Centar', 'Širi centar']",1,2600.0,cityexpert.rs_-_nekretnina_id_-_63666_-_03744_-_20240319.jpg,r,105522,BR,False,0,1,2,"['furAircon', 'furBed', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTub']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[1],4,"[1, 3]","[1, 2, 3, 4, 5]",['adpTerrace'],2025-06-14T22:00:00Z,2026-05-19T14:42:58Z,27.083334,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],True,True,True,True
78494-BR,78494,51,1,"44.78601, 20.49975",Rimska,1,55,2.0,Voždovac,"['Voždovac', 'Šumice', 'Širi centar']",1,550.0,cityexpert.rs_-_nekretnina_id_-_78494-04334-20260519.avif,r,118514,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]","[3, 4]",6,[2],[],['adpTerrace'],2026-05-15T12:12:43Z,2026-05-19T13:23:26Z,10.0,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],False,False,True,False
76437-BR,76437,51,1,"44.81122, 20.47215",Ilije Garašanina,2_4,70,3.0,Palilula,"['Palilula', 'Tašmajdan', 'Centar', 'Širi centar', 'Palilula - uži deo', 'Krug dvojke']",1,600.0,cityexpert.rs_-_nekretnina_id_-_76437_-_0035_-_20260116.jpg,r,113124,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']","[1, 4, 10]","[3, 5]",6,[2],[],"['adpLoggia', 'adpTerrace']",2026-01-15T09:15:33Z,2026-05-19T12:58:13Z,8.571428,,,False,True,True,['r1'],['b1+'],[],[6],False,[],False,False,True,False
58510-BR,58510,51,1,"44.81601, 20.50414",Vojvode Micka Krstića,5_10,33,0.5,Palilula,"['Palilula', 'Karaburma']",1,400.0,cityexpert.rs_-_nekretnina_id_-_58510-01867-20260416.avif,r,117243,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 1]","[1, 4]",5,[2],[],[],2026-04-07T22:00:00Z,2026-05-19T12:05:00Z,12.121212,,,False,False,True,['r1'],['b1+'],[],[12],False,['5'],False,False,True,False
69170-BR,69170,51,1,"44.82097, 20.45655",Uzun Mirkova,5_10,60,2.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,950.0,cityexpert.rs_-_nekretnina_id_-_69170_-_0279_-_20241231.jpg,r,118603,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furPullOutBed', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],1,[3],[],[],2026-05-27T22:00:00Z,2026-05-19T11:40:48Z,15.833333,,,False,False,True,['r1'],"['b1+', 'b2+']",[],[12],False,[],False,False,True,False
44491-BR,44491,51,1,"44.74512, 20.43774",Mile Dimić,PR,23,0.5,Rakovica,"['Rakovica', 'Stara Rakovica']",1,200.0,cityexpert.rs_-_nekretnina_id_-_44491_-_0150_-_20220429.jpg,r,118164,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsSurveillance'],[4],[2],4,[2],"[1, 2]",['adpGarden'],2026-05-12T22:00:00Z,2026-05-19T11:32:21Z,8.695652,,,False,False,True,[],['b1+'],[2],[6],False,['5_10'],False,False,True,False
57275-BR,57275,51,1,"44.78817, 20.48534",Vidska,2_4,61,2.0,Voždovac,"['Voždovac', 'Dušanovac', 'Lekino brdo', 'Širi centar']",1,750.0,0-02-05-6a7b015780058eb1fa9fc2041f32fd2c7730c628d4e0b96aa786749cc575ef38_c86cc8a133e4f8cb.jpg,r,118599,BR,False,0,3,1,"['furAircon', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp']",[1],[1],4,[1],[],['tolBusiness'],2026-06-19T22:00:00Z,2026-05-19T11:11:57Z,12.295082,,,False,True,True,['r2'],['b1+'],[],[12],False,['5'],False,False,True,False
77860-BR,77860,51,1,"44.75454, 20.42947",Živana Saramandića,2_4,60,2.5,Čukarica,"['Čukarica', 'Filmski grad']",1,520.0,cityexpert.rs-02158-20260407.avif,r,117075,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[3],6,[2],[],[],2026-04-03T09:43:47Z,2026-05-19T11:00:49Z,8.666667,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],False,False,True,False
36602-BR,36602,51,1,"44.81188, 20.41282",Bulevar Milutina Milankovića,2_4,38,1.0,Novi Beograd,"['Novi Beograd', 'Blok 28', 'Centralni NBG']",1,500.0,cityexpert.rs_-_nekretnina_id_-_36602_-_0538_-_20190916.jpg,r,117852,BR,False,0,1,2,"['furAircon', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],"[3, 4]",2,[2],"[3, 4, 5]",['adpLoggia'],2026-04-27T15:08:28Z,2026-05-19T10:50:05Z,13.157895,,,False,True,True,[],['b1+'],[1],[6],False,['5'],False,False,True,False
56944-BR,56944,51,1,"44.81564, 20.39639",Bulevar heroja sa Košara,1,60,2.0,Novi Beograd,"['Novi Beograd', 'Blok 65']",1,950.0,cityexpert.rs_-_nekretnina_id_-_56944_-_0158_-_20230526.jpg,r,118598,BR,False,0,1,2,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance']","[1, 1]","[1, 4]",5,"[2, 3]",[],['adpTerrace'],2026-05-31T22:00:00Z,2026-05-19T10:47:46Z,15.833333,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],True,False,True,False
59144-BR,59144,51,1,"44.81989, 20.4717",Venizelosova,1,35,0.5,Stari grad,"['Stari grad', 'Dorćol', 'Centar', 'Novi Dorćol', 'Širi centar']",1,800.0,cityexpert.rs_-_nekretnina_id_-_59144--20260513-11.avif,r,118392,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 1, 4]",[3],5,[1],[],[],2026-05-12T22:00:00Z,2026-05-19T10:42:48Z,22.857143,,,False,True,True,[],['b1+'],[1],[],False,['5'],True,False,True,True
76821-BR,76821,51,1,"44.77213, 20.47779",Nikšićka,1,56,3.0,Voždovac,"['Voždovac', 'Gornji Voždovac']",1,400.0,cityexpert.rs_-_nekretnina_id_-_76821-01606-20260313.avif,r,113927,BR,False,0,2,2,"['furShower', 'furStove', 'furWasher']",['bldgOptsIntercom'],[1],[4],6,[2],"[1, 3, 4, 5]",['adpTerrace'],2026-02-28T23:00:00Z,2026-05-19T10:09:29Z,7.142857,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],True,False,True,False
64119-BR,64119,51,1,"44.81621, 20.45458",Maršala Birjuzova,2_4,35,2.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,700.0,cx64119_7.jpg,r,118596,BR,False,0,1,1,"['furBed', 'furFridge', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsIntercom'],"[4, 4, 99]",[5],6,[],"[1, 2, 3, 4, 5]",[],2026-05-31T22:00:00Z,2026-05-19T09:53:43Z,20.0,,,False,False,True,['r1'],['b1+'],[],[6],False,[],True,False,True,False
72717-BR,72717,51,1,"44.85082, 20.35054",Pavla Vujisića,1,49,2.0,Zemun,"['Zemun', 'Altina']",1,500.0,cityexpert.rs_-_nekretnina_id_-_72717_-_0044_-_20250609.jpg,r,118040,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']",[],"[4, 99]",[2],6,[2],[],['adpTerrace'],2026-05-03T22:00:00Z,2026-05-19T09:52:53Z,10.204082,,,False,True,True,[],[],[],[],False,['10+'],True,False,True,False
44363-BR,44363,51,1,"44.87204, 20.47744",Popova bara nova 215.,1,50,2.0,Palilula,"['Palilula', 'Borča']",1,400.0,cityexpert.rs_-_nekretnina_id_-_44363_-_0487_-_20251104.jpg,r,118134,BR,False,0,1,2,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']",[],"[4, 21]",[4],3,[2],[],"['adpGarden', 'adpTerrace']",2026-05-05T22:00:00Z,2026-05-19T09:28:18Z,8.0,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5_10'],True,False,True,False
51183-BR,51183,51,1,"44.80986, 20.38076",Vojvođanska,5_10,53,2.0,Novi Beograd,"['Novi Beograd', 'Bežanijska kosa', 'Blok 63']",1,800.0,cityexpert.rs_-_nekretnina_id_-_51183_-_0337_-_20220903.jpg,r,118591,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSurveillance']","[1, 1]","[1, 4]",5,"[1, 3]","[1, 2, 3, 4, 5]",['adpTerrace'],2026-06-14T22:00:00Z,2026-05-19T09:14:24Z,15.094339,,,False,True,True,['r1'],['b1+'],[2],[12],False,['5_10'],False,False,True,False
69995-BR,69995,51,1,"44.76001, 20.51003",Vojvode Vlahovića,VPR,32,1.0,Voždovac,"['Voždovac', 'Naselje Veljko Vlahović', 'Zvezdara 4']",1,420.0,cityexpert.rs_-_nekretnina_id_-_69995_-_0421_-_20250128.jpg,r,118592,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']","[4, 99]",[4],6,[2],[],[],2026-05-31T22:00:00Z,2026-05-19T09:02:21Z,13.125,,,False,True,True,['r1'],['b1+'],[],[6],False,['5_10'],False,False,True,False
16922-BR,16922,51,1,"44.79382, 20.51118",Kamenogorska,VPR,48,2.0,Zvezdara,"['Zvezdara', 'Olimp', 'Širi centar', 'Zvezdara bez Mirijeva']",1,450.0,cityexpert.rs_-_nekretnina_id_-_16922_-_0663_-_20240416.jpg,r,113838,BR,False,0,1,2,"['furBed', 'furCornerSofa', 'furFridge', 'furStove', 'furTV', 'furTub', 'furWasher']",['bldgOptsIntercom'],"[4, 10]",[2],6,[3],[],[],2026-02-28T23:00:00Z,2026-05-19T08:43:36Z,9.375,,,False,True,True,['r1'],['b1+'],[],[6],False,['5_10'],False,False,True,False
78155-BR,78155,51,1,"44.81274, 20.42913",Bulevar Zorana Đinđića,5_10,60,2.0,Novi Beograd,"['Novi Beograd', 'Blok 21', 'Centralni NBG']",1,1100.0,cityexpert.rs_-_nekretnina_id_-_78155-02132-20260424.avif,r,117734,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSurveillance']","[1, 4]","[3, 4]",6,[1],[],[],2026-04-22T22:00:00Z,2026-05-19T08:37:42Z,18.333334,,,False,True,True,['r1'],['b1+'],[],[6],False,['5'],True,True,True,False
54184-BR,54184,51,1,"44.81481, 20.4158",Bulevar Arsenija Čarnojevića,1,92,3.5,Novi Beograd,"['Novi Beograd', 'Blok 29', 'Centralni NBG']",1,1000.0,-04414-20260518.avif,r,118412,BR,False,0,2,1,"['furAircon', 'furDishWasher', 'furStove', 'furTub']","['bldgOptsElevator', 'bldgOptsIntercom']","[1, 4]",[5],4,[2],"[1, 2, 3, 4, 5]","['adpTerrace', 'tolBusiness']",2026-05-17T22:00:00Z,2026-05-19T08:32:25Z,10.869565,,,False,True,True,[],"['b1+', 'b2+']",[],[12],False,['5'],False,False,True,False
77863-BR,77863,51,1,"44.80141, 20.45179",Sarajevska,1,55,2.0,Savski venac,"['Savski venac', 'Savski amfiteatar']",1,700.0,cityexpert.rs_-_nekretnina_id_-_77863-240-20260403.avif,r,118588,BR,False,0,1,0,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsSurveillance'],"[4, 4]",[],6,[2],[],[],2026-05-18T22:00:00Z,2026-05-19T08:31:55Z,12.727273,,,False,True,True,['r1'],['b1+'],[],[],False,['5'],False,False,True,False
78421-BR,78421,51,1,"44.81965, 20.38705",Dragiše Brašovana,1,61,2.0,Novi Beograd,"['Novi Beograd', 'Bežanijska kosa', 'Bežanija', 'Blok 49']",1,700.0,cityexpert.rs_-_nekretnina_id_-_78421-04162-20260513.avif,r,118382,BR,False,0,1,2,"['furAircon', 'furDishWasher', 'furFridge', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsIntercom'],"[1, 4]","[3, 4]",3,[2],[],['adpTerrace'],2026-05-12T12:40:01Z,2026-05-19T08:17:47Z,11.4754095,,,False,True,True,['r1'],['b1+'],[1],[6],False,['5_10'],False,False,True,False
43482-BR,43482,51,1,"44.76949, 20.413",Nikolaja Gogolja,VPR,54,2.0,Čukarica,"['Čukarica', 'Banovo brdo']",1,580.0,cityexpert.rs_-_nekretnina_id_-_43482-02418-20260415.avif,r,117133,BR,False,0,1,2,"['furAircon', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSurveillance']",[1],[3],3,[2],[3],['adpTerrace'],2026-04-06T08:34:38Z,2026-05-19T07:04:25Z,10.740741,,,False,True,True,['r1'],['b1+'],[1],[6],False,['5_10'],True,False,True,False
78102-BR,78102,51,1,"44.81516, 20.50624",Patrisa Lumumbe,1,52,1.0,Palilula,"['Palilula', 'Karaburma']",1,340.0,cityexpert.rs_-_nekretnina_id_-_78102-03441-20260422.avif,r,117634,BR,False,0,1,2,"['furFridge', 'furPullOutBed', 'furStove', 'furTV', 'furTub', 'furWasher']",['bldgOptsIntercom'],[4],[4],6,[3],[],['adpTerrace'],2026-04-20T22:00:00Z,2026-05-19T06:58:39Z,6.5384617,,,False,True,True,[],['b1+'],[],[12],False,['5'],False,False,True,False
70196-BR,70196,51,1,"44.80327, 20.48699",Đuke Dinić,2_4,25,0.5,Zvezdara,"['Zvezdara', 'Vukov spomenik', 'Centar', 'Širi centar', 'Zvezdara bez Mirijeva']",1,400.0,cityexpert.rs_-_nekretnina_id_-_70196_-_0231_-_20250207.jpg,r,118584,BR,False,0,1,1,"['furAircon', 'furCable', 'furPullOutBed', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],"[4, 5]",6,[3],"[1, 2, 3, 4, 5]",[],2026-05-31T22:00:00Z,2026-05-19T06:42:41Z,16.0,,,False,True,True,['r1'],['b1+'],[],[6],False,['5'],False,False,True,False
35435-BR,35435,51,1,"44.81971, 20.46265",Dobračina,1,90,3.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,1500.0,cityexpert.rs_-_nekretnina_id_-_35435_-_0856_-_20240518.jpg,r,118580,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInternet', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[5],4,[1],[],"['adpTerrace', 'tolBusiness']",2026-05-24T22:00:00Z,2026-05-19T06:41:22Z,16.666666,,,False,True,True,['r2'],"['b1+', 'b2+']",[2],[12],False,[],True,False,True,False
